customer_id,first_name,last_name,age,gender,marital_status,education_level,occupation,annual_income,monthly_expenses,credit_score,num_dependents,years_employed,city,state,phone_number,email,has_existing_loan,num_credit_cards,registration_date,income_tier,savings_ratio,age_group,reg_year,reg_month,log_annual_income,log_monthly_expenses,gender_enc,has_existing_loan_enc,education_ord,marital_status_Married,marital_status_Single,marital_status_Widowed,occupation_Analyst,occupation_Businessman,occupation_Consultant,occupation_Designer,occupation_Doctor,occupation_Engineer,occupation_Lawyer,occupation_Manager,occupation_Nurse,occupation_Professor,occupation_Teacher,city_Bengaluru,city_Chennai,city_Delhi,city_Hyderabad,city_Jaipur,city_Kolkata,city_Lucknow,city_Mumbai,city_Pune,age_scaled,annual_income_scaled,monthly_expenses_scaled,credit_score_scaled,years_employed_scaled,num_dependents_scaled,num_credit_cards_scaled,savings_ratio_scaled,credit_risk_tier
CUST00869,Swati,Shah,51,Male,Married,Bachelor'S,Doctor,124001.29,25313.4,442.0,3,11.0,Lucknow,Uttar Pradesh,9889556480,sneha.bhat776@example.com,False,0,2018-05-19,Low,-1.4497,51-60,2018,5,11.728055312158583,10.1391286827603,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.39979526507742175,0.05066521780856437,0.302667223656626,-0.9361349738358895,-0.7545372039331056,0.2801260520783989,-1.5351350575594185,-0.6559503444935966,Poor
CUST00870,Lakshmi,Gupta,31,Male,Married,Master'S,Professor,50454.56,7304.36,500.0,5,21.0,Hyderabad,Telangana,9985116006,kiran.singh250@example.com,False,6,2023-02-19,Low,-0.7373,31-40,2023,2,10.828848227836144,8.896363604284684,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1.014241277285542,-0.9483439846085682,-0.9830127198161853,-0.5866705055659148,0.12686284738661907,1.4456990843047468,1.052655824260167,0.6655767405538713,Poor
CUST00871,Ravi,Reddy,36,Female,Married,High School,Designer,158473.01,23197.57,479.0,4,36.0,Kolkata,West Bengal,9508423654,pooja.pandey635@example.com,False,2,2020-04-26,Low,-0.7566,31-40,2020,4,11.973345884090735,10.051845917823671,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.6607321416948011,0.5189058248776581,0.1516164072445307,-0.7132007440774574,1.448962924366206,0.8629125681915729,-0.6725380969528901,0.6297745609617654,Poor
CUST00872,Kiran,Joshi,28,Female,Married,Bachelor'S,Lawyer,83855.7,18177.4,663.0,0,29.0,Mumbai,Maharashtra,9873309842,deepak.verma82@example.com,False,5,2023-07-15,Low,-1.6012,21-30,2023,7,11.336864668650685,9.807989355057588,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.2263467586399865,-0.49464541458073713,-0.20677759275901753,0.3954451552617726,0.8319828884423989,-1.468233496261123,0.6213573439569027,-0.9369881791155664,Good
CUST00873,Suresh,Gupta,24,Female,Divorced,Phd,Businessman,100347.42,13101.88,778.0,5,11.0,Jaipur,Rajasthan,9435971123,divya.tiwari62@example.com,False,5,2017-04-07,Low,-0.5668,21-30,2017,4,11.516403609207657,9.480587332354604,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.5091540671125794,-0.2706330071808884,-0.5691230740670232,1.0883488423487913,-0.7545372039331056,1.4456990843047468,0.6213573439569027,0.9818602442043391,Excellent
CUST00874,Ananya,Iyer,60,Male,Single,Bachelor'S,Teacher,45710.97,10736.27,864.0,1,28.0,Hyderabad,Telangana,9523216102,rahul.singh141@example.com,True,6,2020-12-25,Low,-1.8185,51-60,2020,12,10.730115468187524,9.281476145806982,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0361117091407555,-1.012777713511184,-0.7380058868698552,1.6065202953008226,0.7438428833104264,-0.8854469801479491,1.052655824260167,-1.3400873306888608,Excellent
CUST00875,Deepak,Iyer,24,Male,Married,Master'S,Teacher,76431.01,18110.97,770.0,4,20.0,Delhi,Delhi,9756598356,pooja.gupta384@example.com,False,5,2023-01-31,Low,-1.8435,21-30,2023,1,11.244156866464987,9.804328324641114,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1.5091540671125794,-0.5954973985519411,-0.21152008423246083,1.0401468467253465,0.03872284225464661,0.8629125681915729,0.6213573439569027,-1.3864632109895156,Excellent
CUST00876,Sunita,Mishra,45,Male,Divorced,High School,Teacher,104171.86,21933.68,683.0,5,10.0,Chennai,Tamil Nadu,9897218787,pooja.singh511@example.com,False,0,2016-09-21,Low,-1.5266,41-50,2016,9,11.553806913723045,9.9958242249368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,-0.024415697631467375,-0.21868439227860545,0.061386277056811066,0.5159501443203846,-0.842677209065078,1.4456990843047468,-1.5351350575594185,-0.7986025522984116,Good
CUST00877,Suresh,Kumar,23,Female,Married,Bachelor'S,Accountant,222714.71,29159.37,716.0,2,36.0,Delhi,Delhi,9714109940,ananya.joshi304@example.com,False,3,2015-06-29,Low,-0.5711,21-30,2015,6,12.313651394089232,10.280565874656634,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.5798558942307275,1.3915217723021145,0.577234135174293,0.7147833762670943,1.448962924366206,-0.3026604640347751,-0.24123961664962584,0.9738835927926263,Good
CUST00878,Sunita,Verma,52,Female,Married,Master'S,Analyst,61283.36,10079.51,607.0,1,17.0,Mumbai,Maharashtra,9737594123,naveen.reddy207@example.com,False,5,2016-06-07,Low,-0.9737,51-60,2016,6,11.02327995070858,9.218359135583558,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.47049709219556995,-0.8012528651103301,-0.7848925149008443,0.058031185897659134,-0.2256971731412708,-0.8854469801479491,0.6213573439569027,0.22704641643087656,Fair
CUST00879,Pooja,Bhat,23,Male,Divorced,Master'S,Nurse,70939.67,9919.19,666.0,1,26.0,Bengaluru,Karnataka,9675696756,sunita.gupta156@example.com,True,7,2017-02-24,Low,-0.6779,21-30,2017,2,11.169599172884084,9.202327353321305,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,-1.5798558942307275,-0.6700880593957514,-0.7963378894759223,0.4135209036205644,0.5675628730464815,-0.8854469801479491,1.4839543045634311,0.7757658321482279,Good
CUST00880,Swati,Bhat,47,Female,Single,Bachelor'S,Doctor,173958.8,35419.59,300.0,3,36.0,Delhi,Delhi,9663961987,harish.pillai385@example.com,False,1,2019-09-09,Low,-1.4433,41-50,2019,9,12.06657951702133,10.475048568453882,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.11698795660482901,0.7292543572556333,1.02415630846767,-1.7917203961520343,1.448962924366206,0.2801260520783989,-1.1038365772561542,-0.6440781191366289,Poor
CUST00881,Sachin,Bhat,49,Male,Married,Diploma,Designer,58947.11,9888.98,343.0,2,11.0,Chennai,Tamil Nadu,9788691372,priya.mishra210@example.com,True,6,2021-03-04,Low,-1.0131,41-50,2021,3,10.984412844382847,9.199277402370022,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2583916108411254,-0.8329869102425478,-0.7984946058301707,-1.5326346696760187,-0.7545372039331056,-0.3026604640347751,1.052655824260167,0.15395802907704434,Poor
CUST00882,Rekha,Nair,52,Female,Married,Phd,Businessman,195914.0,36058.96,397.0,3,22.0,Lucknow,Uttar Pradesh,9856035092,sunita.tiwari658@example.com,False,5,2022-12-24,Low,-1.2087,51-60,2022,12,12.185436170679731,10.492938387494352,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.47049709219556995,1.0274789940397382,1.069801450321884,-1.2072711992177663,0.21500285251859155,0.2801260520783989,0.6213573439569027,-0.2088868583952816,Poor
CUST00883,Swati,Pillai,39,Female,Single,Diploma,Manager,98179.04,13428.37,564.0,5,33.0,Lucknow,Uttar Pradesh,9944948773,harish.dubey39@example.com,False,7,2017-10-31,Low,-0.6413,31-40,2017,10,11.494558215026913,9.505199378513778,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.44862666034035653,-0.3000868193943922,-0.5458146886814368,-0.20105454057835656,1.1845429089702888,1.4456990843047468,1.4839543045634311,0.8436601209083868,Fair
CUST00884,Naveen,Dubey,41,Male,Married,Bachelor'S,Accountant,118405.89,28947.14,439.0,2,37.0,Chennai,Tamil Nadu,9141351917,sachin.singh244@example.com,False,3,2024-12-30,Low,-1.9337,41-50,2024,12,11.681882192306489,10.273261232232441,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3072230061040601,-0.025338923928326155,0.562082863679353,-0.9542107221946813,1.5371029294981786,-0.3026604640347751,-0.24123961664962584,-1.5537873871142793,Poor
CUST00885,Harish,Shah,25,Male,Divorced,Bachelor'S,Nurse,123070.59,24735.96,780.0,1,22.0,Ahmedabad,Gujarat,9659042709,vikram.kumar946@example.com,False,6,2024-11-01,Low,-1.4119,21-30,2024,11,11.720521497559647,10.11605376046589,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.4384522399944313,0.038023216394094644,0.26144331463321646,1.1003993412546524,0.21500285251859155,-0.8854469801479491,1.052655824260167,-0.585830013479006,Excellent
CUST00886,Arjun,Pandey,38,Other,Married,Master'S,Doctor,68204.63,14793.98,536.0,3,24.0,Mumbai,Maharashtra,9217377475,rohan.reddy743@example.com,False,7,2023-07-08,Low,-1.6029,31-40,2023,7,11.130282391744029,9.602043213025354,2,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.5193284874585047,-0.7072389990633471,-0.4483226853538911,-0.3697615252604133,0.3912828627825365,0.2801260520783989,1.4839543045634311,-0.940141738976011,Fair
CUST00887,Divya,Dubey,48,Female,Single,Master'S,Consultant,124733.17,16772.52,371.0,4,3.0,Ahmedabad,Gujarat,9584912105,suresh.rao613@example.com,False,2,2024-07-27,Low,-0.6136,41-50,2024,7,11.733940111774492,9.727556731420123,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1876897837229772,0.06060658236773723,-0.3070731131746579,-1.3639276849939619,-1.4596572449888854,0.8629125681915729,-0.6725380969528901,0.8950445962815127,Poor
CUST00888,Lakshmi,Verma,62,Female,Single,High School,Designer,62104.77,10579.71,489.0,2,29.0,Chennai,Tamil Nadu,9590593090,kavya.kumar969@example.com,True,2,2024-06-27,Low,-1.0442,60+,2024,6,11.036594178259055,9.266787810911138,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1775153633770519,-0.790095385383394,-0.7491828320013062,-0.6529482495481513,0.8319828884423989,-0.3026604640347751,-0.6725380969528901,0.09626643398302914,Poor
CUST00889,Vikram,Patel,42,Female,Married,Master'S,Consultant,73038.22,13003.34,567.0,1,29.0,Kolkata,West Bengal,9987995334,sunita.singh455@example.com,False,7,2021-04-14,Low,-1.1364,41-50,2021,4,11.198751836131873,9.473038426883292,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.23652117898591193,-0.6415827708297951,-0.5761579244327178,-0.18297879221956476,0.8319828884423989,-0.8854469801479491,1.4839543045634311,-0.07476781256578699,Fair
CUST00890,Kavya,Iyer,41,Male,Single,High School,Consultant,138028.38,23806.49,620.0,0,12.0,Chennai,Tamil Nadu,9145543743,sneha.joshi757@example.com,False,0,2018-11-23,Low,-1.0697,41-50,2018,11,11.835221840030385,10.07775551603241,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3072230061040601,0.24119975269724464,0.19508769895022224,0.1363594287857569,-0.6663971988011331,-1.468233496261123,-1.5351350575594185,0.0489630360763608,Fair
CUST00891,Arjun,Mehta,26,Female,Married,Bachelor'S,Businessman,117716.72,14924.09,406.0,2,13.0,Jaipur,Rajasthan,9363841612,naveen.mishra899@example.com,False,3,2019-02-08,Low,-0.5214,21-30,2019,2,11.676044834168001,9.610798968393375,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.367750412876283,-0.03470014463834023,-0.43903402713306156,-1.153043954141391,-0.5782571936691606,-0.3026604640347751,-0.24123961664962584,1.0660788428303287,Poor
CUST00892,Sunita,Kumar,21,Female,Married,Bachelor'S,Analyst,94374.01,12751.4,531.0,2,7.0,Jaipur,Rajasthan,9656952733,lakshmi.shah337@example.com,False,7,2020-01-11,Low,-0.6214,21-30,2020,1,11.455031592511585,9.45347476816665,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1.721259548467024,-0.35177178194096986,-0.5941441249719215,-0.3998877725250663,-1.1070972244609956,-0.3026604640347751,1.4839543045634311,0.8805753216277084,Fair
CUST00893,Nisha,Shah,25,Female,Married,Master'S,Teacher,46386.37,6796.06,341.0,5,23.0,Ahmedabad,Gujarat,9677532596,rekha.sharma138@example.com,False,1,2022-01-23,Low,-0.7581,21-30,2022,1,10.74478250288581,8.82424544473154,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.4384522399944313,-1.003603535198803,-1.0193006682724732,-1.5446851685818799,0.30314285765056403,1.4456990843047468,-1.1038365772561542,0.6269920081437262,Poor
CUST00894,Kavya,Joshi,61,Male,Married,Bachelor'S,Designer,53879.48,10437.88,438.0,4,17.0,Ahmedabad,Gujarat,9524784283,sachin.nair285@example.com,False,3,2023-01-17,Low,-1.3247,60+,2023,1,10.894523539170587,9.253292575988265,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1068135362589038,-0.9018221800695698,-0.7593081905091861,-0.9602359716476119,-0.2256971731412708,0.8629125681915729,-0.24123961664962584,-0.42407094299032105,Poor
CUST00895,Nisha,Tiwari,32,Male,Married,Master'S,Manager,116544.15,25005.76,572.0,5,34.0,Mumbai,Maharashtra,9889382867,amit.dubey326@example.com,True,1,2016-04-25,Low,-1.5747,31-40,2016,4,11.666034030556444,10.126901467298847,1,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.9435394501673938,-0.0506275450880715,0.2807045550296487,-0.1528525449549118,1.272682914102261,1.4456990843047468,-1.1038365772561542,-0.8878297459968721,Fair
CUST00896,Sachin,Nair,46,Male,Single,Master'S,Engineer,153167.04,19928.74,780.0,2,24.0,Lucknow,Uttar Pradesh,9142146105,harish.rao660@example.com,False,1,2019-11-22,Low,-0.5613,41-50,2019,11,11.939290898337255,9.899968367461936,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.046286129486680816,0.44683310515579927,-0.0817480124925695,1.1003993412546524,0.3912828627825365,-0.3026604640347751,-1.1038365772561542,0.9920629378704832,Excellent
CUST00897,Nisha,Pandey,66,Male,Single,Master'S,Businessman,50726.95,8911.5,715.0,2,16.0,Bengaluru,Karnataka,9698826833,vikram.pillai806@example.com,False,3,2015-10-05,Low,-1.1081,60+,2015,10,10.83423231973043,9.09521006472255,1,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.4603226718496447,-0.9446440224668604,-0.8682776942760736,0.7087581268141637,-0.31383717827324326,-0.3026604640347751,-0.24123961664962584,-0.022270316065445425,Good
CUST00898,Harish,Sharma,54,Male,Married,Diploma,Engineer,59641.38,11660.04,805.0,4,31.0,Kolkata,West Bengal,9515965279,sachin.tiwari779@example.com,False,6,2020-05-31,Low,-1.346,51-60,2020,5,10.996121674185733,9.364008649751995,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6119007464318663,-0.8235564145704474,-0.67205719880087,1.2510305775779174,1.0082628987063438,0.8629125681915729,1.052655824260167,-0.4635831930064794,Excellent
CUST00899,Vikram,Mehta,69,Male,Married,Master'S,Designer,102371.67,18184.56,597.0,4,20.0,Pune,Maharashtra,9654186806,rekha.gupta41@example.com,False,4,2019-09-13,Low,-1.1316,60+,2019,9,11.53637506143361,9.808383151557889,1,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.6724281532040892,-0.24313695972924942,-0.2062664345631745,-0.002221308631646841,0.03872284225464661,0.8629125681915729,0.1900588636536384,-0.06586364354806096,Fair
CUST00900,Harish,Reddy,34,Male,Married,Diploma,Analyst,105627.36,13769.0,706.0,3,6.0,Lucknow,Uttar Pradesh,9921584159,sachin.patel534@example.com,True,3,2020-11-15,Low,-0.5643,31-40,2020,11,11.567682174804414,9.5302475917227,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.8021357959310975,-0.19891386143218798,-0.5214968372498701,0.6545308817377883,-1.1952372295929679,0.2801260520783989,-0.24123961664962584,0.9864978322344046,Good
CUST00901,Harish,Dubey,46,Male,Married,High School,Analyst,37258.14,6715.27,867.0,1,12.0,Chennai,Tamil Nadu,9777153720,kavya.iyer811@example.com,False,7,2020-08-25,Low,-1.1628,41-50,2020,8,10.525652562837141,8.81228821989082,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.046286129486680816,-1.1275952581724846,-1.0250683317699818,1.6245960436596145,-0.6663971988011331,-0.8854469801479491,1.4839543045634311,-0.12374074216327874,Excellent
CUST00902,Lakshmi,Pandey,65,Female,Widowed,Bachelor'S,Teacher,108764.23,17400.71,689.0,1,26.0,Bengaluru,Karnataka,9152930584,suresh.reddy425@example.com,False,6,2023-11-14,Low,-0.9198,60+,2023,11,11.59694698512242,9.764323756235934,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.3896208447314964,-0.15630473391848035,-0.26222612057037786,0.5521016410379681,0.5675628730464815,-0.8854469801479491,1.052655824260167,0.3270328143590891,Good
CUST00903,Suresh,Dubey,47,Male,Single,High School,Teacher,68939.14,9559.13,641.0,3,4.0,Mumbai,Maharashtra,9303850254,pooja.shah664@example.com,False,1,2015-03-31,Low,-0.6639,41-50,2015,3,11.140993870820173,9.165356604279351,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.11698795660482901,-0.6972619103570592,-0.8220428643355939,0.26288966729729946,-1.3715172398569129,0.2801260520783989,-1.1038365772561542,0.8017363251165945,Fair
CUST00904,Lakshmi,Reddy,29,Male,Single,Bachelor'S,Designer,264243.94,46289.31,792.0,1,35.0,Hyderabad,Telangana,9412651461,arjun.reddy833@example.com,False,6,2016-11-14,Low,-1.1021,21-30,2016,11,12.484631755015563,10.742687930913672,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.1556449315218384,1.955626837738711,1.8001544180373799,1.1727023346898198,1.3608229192342336,-0.8854469801479491,1.052655824260167,-0.011140104793288188,Excellent
CUST00905,Pooja,Malhotra,46,Male,Single,Master'S,Professor,114636.22,23233.14,491.0,2,25.0,Lucknow,Uttar Pradesh,9571967377,ravi.nair296@example.com,True,6,2021-09-20,Low,-1.432,41-50,2021,9,11.64952781238248,10.053378027707328,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.046286129486680816,-0.07654358007110491,0.15415577833756663,-0.6408977506422902,0.47942286791450894,-0.3026604640347751,1.052655824260167,-0.6231162212407327,Poor
CUST00906,Sunita,Tiwari,67,Male,Married,High School,Engineer,127119.65,15933.57,798.0,3,30.0,Lucknow,Uttar Pradesh,9527392079,swati.kumar769@example.com,True,5,2018-01-27,Low,-0.5041,60+,2018,1,11.752891914476317,9.676246241862305,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5310244989677928,0.09302291795987619,-0.36696643278394947,1.2088538314074033,0.9201228935743713,0.2801260520783989,0.6213573439569027,1.098170951998382,Excellent
CUST00907,Rekha,Rao,42,Female,Married,Bachelor'S,Analyst,129109.43,16496.9,532.0,3,9.0,Bengaluru,Karnataka,9427012523,meera.tiwari25@example.com,False,7,2022-10-24,Low,-0.5333,41-50,2022,10,11.768423363656597,9.710988379061538,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.23652117898591193,0.12005074816776662,-0.3267498480822363,-0.3938625230721357,-0.9308172141970505,0.2801260520783989,1.4839543045634311,1.044003923807217,Fair
CUST00908,Arjun,Mehta,67,Male,Married,Master'S,Teacher,47650.27,6462.0,526.0,1,25.0,Chennai,Tamil Nadu,9930729364,arjun.shah235@example.com,True,2,2016-06-12,Low,-0.6274,60+,2016,6,10.771664561402932,8.773848885262895,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1.5310244989677928,-0.9864355695946897,-1.0431494820857876,-0.43001401978971926,0.47942286791450894,-0.8854469801479491,-0.6725380969528901,0.8694451103555512,Fair
CUST00909,Nisha,Iyer,50,Female,Married,Master'S,Engineer,316895.12,46923.13,670.0,0,21.0,Lucknow,Uttar Pradesh,9988651295,rahul.nair868@example.com,False,2,2018-04-01,Lower-Mid,-0.7769,41-50,2018,4,12.666329301994088,10.756287321059077,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.3290934379592736,2.6708049746609217,1.8454033408990058,0.4376219014322868,0.12686284738661907,-1.468233496261123,-0.6725380969528901,0.5921173461576335,Good
CUST00910,Sneha,Gupta,63,Female,Divorced,Bachelor'S,Teacher,37281.53,7197.95,438.0,1,11.0,Bengaluru,Karnataka,9406998453,priya.kumar751@example.com,True,7,2015-07-06,Low,-1.3168,60+,2015,7,10.526280131303682,8.881690461036099,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.2482171904952,-1.1272775441797,-0.9906094158524505,-0.9602359716476119,-0.7545372039331056,-0.8854469801479491,1.4839543045634311,-0.409416164815314,Poor
CUST00911,Amit,Sharma,68,Female,Divorced,Master'S,Lawyer,159121.27,20790.24,448.0,5,31.0,Delhi,Delhi,9595367749,pooja.shah340@example.com,True,7,2021-05-08,Low,-0.5679,60+,2021,5,11.977428179388891,9.942287023133067,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.601726326085941,0.5277113517251321,-0.020244830129610286,-0.8999834771183058,1.0082628987063438,1.4456990843047468,1.4839543045634311,0.9798197054711103,Poor
CUST00912,Swati,Rao,37,Female,Single,High School,Teacher,143085.6,28043.76,414.0,0,26.0,Ahmedabad,Gujarat,9278763625,pooja.shah351@example.com,False,0,2015-09-07,Low,-1.3519,31-40,2015,9,11.871205320349347,10.241557084230655,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.5900303145766529,0.30989362010165505,0.4975898342155687,-1.1048419585179463,0.5675628730464815,-1.468233496261123,-1.5351350575594185,-0.474527900757434,Poor
CUST00913,Sunita,Bhat,46,Female,Married,Bachelor'S,Designer,102371.67,10293.5,597.0,3,20.0,Jaipur,Rajasthan,9553615317,deepak.shah249@example.com,False,2,2023-11-28,Low,-0.2066,41-50,2023,11,11.53637506143361,9.239365051016799,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.046286129486680816,-0.24313695972924942,-0.7696155955812278,-0.002221308631646841,0.03872284225464661,0.2801260520783989,-0.6725380969528901,1.6500439275761778,Fair
CUST00914,Kiran,Nair,56,Female,Married,Master'S,Manager,147247.51,19190.26,362.0,0,19.0,Ahmedabad,Gujarat,9416130770,lakshmi.mishra211@example.com,True,4,2022-10-12,Low,-0.5639,51-60,2022,10,11.899876982617137,9.862210246043773,0,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7533044006681627,0.3664261999951716,-0.1344686974738792,-1.4181549300703373,-0.04941716287732586,-1.468233496261123,0.1900588636536384,0.9872398463192151,Poor
CUST00915,Kiran,Sharma,21,Male,Single,Master'S,Analyst,81589.52,12724.47,403.0,2,38.0,Chennai,Tamil Nadu,9758347916,ravi.tiwari553@example.com,True,1,2017-02-18,Low,-0.8715,21-30,2017,2,11.309468357732602,9.45136077590363,1,1,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.721259548467024,-0.5254276760671914,-0.596066679471091,-1.1711197025001827,1.6252429346301511,-0.3026604640347751,-1.1038365772561542,0.41663101509995454,Poor
CUST00916,Pooja,Iyer,28,Male,Married,Bachelor'S,Analyst,65822.9,9126.57,572.0,4,39.0,Delhi,Delhi,9158569033,ravi.reddy56@example.com,True,3,2023-04-22,Low,-0.6638,21-30,2023,4,11.094738273248808,9.119054782632128,1,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.2263467586399865,-0.7395908138574646,-0.8529236728822238,-0.1528525449549118,1.7133829397621234,0.8629125681915729,-0.24123961664962584,0.8019218286377974,Fair
CUST00917,Sachin,Verma,69,Female,Married,Phd,Designer,130840.66,18256.55,305.0,0,12.0,Lucknow,Uttar Pradesh,9840831347,sneha.sharma929@example.com,False,3,2024-02-19,Low,-0.6744,60+,2024,2,11.781743168823443,9.81233397209109,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6724281532040892,0.14356660946439562,-0.20112701018904877,-1.7615941488873814,-0.6663971988011331,-1.468233496261123,-0.24123961664962584,0.7822584553903195,Poor
CUST00918,Rohan,Dubey,55,Male,Single,Bachelor'S,Engineer,53963.51,11306.87,446.0,5,13.0,Kolkata,West Bengal,9655091932,lakshmi.mishra940@example.com,True,4,2019-06-17,Low,-1.5143,51-60,2019,6,10.89608188725899,9.333254222461584,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6826025735500145,-0.9006807731942524,-0.6972702909832569,-0.9120339760241671,-0.5782571936691606,1.4456990843047468,0.1900588636536384,-0.7757856191904894,Poor
CUST00919,Nisha,Tiwari,35,Male,Married,Bachelor'S,Nurse,86288.09,12933.45,483.0,4,39.0,Ahmedabad,Gujarat,9252728624,harish.kumar681@example.com,False,2,2020-07-20,Low,-0.7986,31-40,2020,7,11.365458449612929,9.46764957342234,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.7314339688129493,-0.4616054684965617,-0.5811474281069455,-0.689099746265735,1.7133829397621234,0.8629125681915729,-0.6725380969528901,0.551863082056665,Poor
