customer_id,first_name,last_name,age,gender,marital_status,education_level,occupation,annual_income,monthly_expenses,credit_score,num_dependents,years_employed,city,state,phone_number,email,has_existing_loan,num_credit_cards,registration_date
CUST05041,Suresh,Sharma,23,Female,Single,Bachelor's,Designer,136823.62,21464.01,806,5,6,Bengaluru,Karnataka,9795896584,nisha.mishra124@example.com,False,4,2024-07-10
CUST05042,Sachin,Kumar,39,Other,Married,Bachelor's,Doctor,82704.57,10941.37,821,3,38,Delhi,Delhi,9305840506,pooja.tiwari572@example.com,False,2,2020-08-25
CUST05043,Deepak,Mehta,23,Male,Single,Master's,Designer,124378.22,18222.02,386,0,8,Kolkata,West Bengal,9820070303,ravi.bhat162@example.com,False,2,2022-01-18
CUST05044,Naveen,Mehta,34,Male,Married,Master's,Lawyer,224062.42,42606.9,617,2,28,Bengaluru,Karnataka,9772761878,rohan.pillai149@example.com,True,7,2023-05-27
CUST05045,Ananya,Reddy,60,Female,Divorced,Diploma,Nurse,47546.9,6414.3,632,1,9,Mumbai,Maharashtra,9278683573,rahul.sharma168@example.com,False,6,2021-05-10
CUST05046,Swati,Mehta,24,Female,Married,Bachelor's,Professor,200962.22,30087.88,659,3,14,Delhi,Delhi,9934368587,lakshmi.mehta219@example.com,True,2,2021-09-20
CUST05047,Sneha,Pandey,31,Female,Single,Bachelor's,Consultant,35507.94,5257.48,540,0,7,Ahmedabad,Gujarat,9995714635,rohan.bhat659@example.com,False,6,2022-03-20
CUST05048,Kiran,Mehta,51,Male,Married,Bachelor's,Teacher,142287.07,18173.34,355,3,21,Lucknow,Uttar Pradesh,9593298467,sneha.mishra731@example.com,True,7,2015-11-05
CUST05049,Amit,Gupta,63,Male,Married,Master's,Teacher,231320.97,29650.99,409,1,19,Kolkata,West Bengal,9689785600,kiran.kumar273@example.com,True,7,2022-02-05
CUST05050,Naveen,Bhat,52,Female,Widowed,Master's,Accountant,72081.97,13004.87,348,0,17,Mumbai,Maharashtra,9798909241,ananya.bhat696@example.com,False,2,2016-09-17
CUST05051,Meera,Reddy,47,Female,Married,Master's,Accountant,145325.75,22209.72,315,3,33,Mumbai,Maharashtra,9557928695,arjun.shah278@example.com,False,3,2019-04-22
CUST05052,Meera,Malhotra,50,Female,Single,Master's,Consultant,73698.97,15328.15,372,3,22,Chennai,Tamil Nadu,9654021624,deepak.mishra650@example.com,True,4,2024-10-15
CUST05053,Meera,Singh,63,Female,Single,Bachelor's,Professor,140256.57,24834.51,501,2,27,Hyderabad,Telangana,9122915519,harish.kumar587@example.com,True,4,2017-08-22
CUST05054,Vikram,Kumar,22,Female,Married,Master's,Accountant,25460.93,4998.56,392,2,9,Pune,Maharashtra,9613360315,nisha.verma818@example.com,False,2,2022-09-27
CUST05055,Naveen,Rao,69,Male,Single,High School,Manager,108802.98,19892.82,332,3,22,Mumbai,Maharashtra,9891985245,rohan.iyer297@example.com,True,2,2020-12-15
CUST05056,Aditya,Mishra,29,Female,Widowed,Bachelor's,Lawyer,125145.78,18673.94,899,2,9,Lucknow,Uttar Pradesh,9142661473,nisha.patel286@example.com,False,6,2022-09-18
CUST05057,Divya,Joshi,48,Male,Widowed,Master's,Doctor,221197.04,45692.61,718,0,0,Bengaluru,Karnataka,9394417023,meera.pandey465@example.com,False,5,2024-02-07
CUST05058,Kavya,Pillai,51,Male,Married,Bachelor's,Businessman,171983.41,36427.01,502,2,28,Kolkata,West Bengal,9293966756,sunita.shah808@example.com,True,3,2016-06-03
CUST05059,Rohan,Bhat,54,Female,Single,Master's,Accountant,89613.24,16242.07,850,0,4,Kolkata,West Bengal,9798698298,arjun.gupta824@example.com,True,5,2020-01-24
CUST05060,Divya,Tiwari,35,Female,Married,Master's,Lawyer,115941.25,26394.97,611,0,28,Lucknow,Uttar Pradesh,9349375600,lakshmi.bhat684@example.com,True,7,2024-11-12
CUST05061,Divya,Malhotra,68,Male,Married,Master's,Designer,41453.61,5713.35,768,0,19,Jaipur,Rajasthan,9478259678,kavya.joshi816@example.com,True,6,2021-08-31
CUST05062,Ravi,Malhotra,45,Male,Married,Bachelor's,Nurse,264724.51,33791.77,693,0,7,Chennai,Tamil Nadu,9590279385,rohan.patel310@example.com,False,1,2018-06-17
CUST05063,Priya,Gupta,56,Male,Single,PhD,Designer,149446.78,20741.09,510,3,24,Lucknow,Uttar Pradesh,9930295523,pooja.bhat549@example.com,False,3,2015-12-21
CUST05064,Divya,Rao,28,Male,Married,High School,Consultant,32320.58,5276.28,870,4,0,Bengaluru,Karnataka,9798403272,suresh.singh312@example.com,False,7,2018-06-09
CUST05065,Amit,Rao,29,Female,Single,Master's,Lawyer,114415.54,17085.75,455,4,35,Delhi,Delhi,9348018223,rahul.mehta538@example.com,False,2,2018-12-06
CUST05066,Rekha,Nair,57,Female,Single,Master's,Doctor,119779.07,16584.58,621,0,15,Ahmedabad,Gujarat,9184904245,sachin.mishra364@example.com,True,6,2022-03-28
CUST05067,Meera,Bhat,68,Male,Widowed,Bachelor's,Manager,62046.15,14520.81,734,4,4,Ahmedabad,Gujarat,9659488639,meera.pandey805@example.com,True,2,2023-11-08
CUST05068,Aditya,Iyer,65,Male,Divorced,High School,Professor,104623.07,18443.92,873,0,12,Bengaluru,Karnataka,9759487961,suresh.mishra681@example.com,False,2,2018-11-10
CUST05069,Suresh,Shah,59,Male,Married,Master's,Accountant,58414.06,12767.76,339,4,0,Hyderabad,Telangana,9746483956,rohan.rao405@example.com,False,2,2015-01-14
CUST05070,Divya,Sharma,52,Male,Divorced,PhD,Designer,42499.24,9740.89,339,5,7,Jaipur,Rajasthan,9494294887,amit.pandey797@example.com,False,7,2021-08-15
CUST05071,Kavya,Mishra,37,Male,Single,Master's,Accountant,68322.32,9710.54,752,1,0,Chennai,Tamil Nadu,9721496000,swati.mehta635@example.com,False,7,2020-03-22
CUST05072,Ananya,Pillai,55,Female,Married,Master's,Consultant,109420.57,14722.34,489,2,19,Hyderabad,Telangana,9352613516,divya.iyer811@example.com,True,3,2017-09-06
CUST05073,Amit,Kumar,57,Female,Married,Master's,Businessman,172301.14,39744.83,314,4,38,Bengaluru,Karnataka,9175995706,aditya.dubey893@example.com,False,2,2024-10-17
CUST05074,Naveen,Malhotra,39,Female,Married,Master's,Analyst,102938.92,21831.26,423,0,24,Lucknow,Uttar Pradesh,9981132564,suresh.iyer753@example.com,True,1,2023-07-31
CUST05075,Lakshmi,Bhat,64,Female,Single,High School,Designer,173313.06,35491.08,579,2,28,Jaipur,Rajasthan,9186590357,harish.sharma318@example.com,False,0,2017-05-14
CUST05076,Swati,Sharma,49,Female,Divorced,Bachelor's,Accountant,145687.89,19613.84,347,2,2,Jaipur,Rajasthan,9878964778,kavya.singh309@example.com,False,6,2017-03-12
CUST05077,Priya,Mishra,27,Male,Married,Master's,Teacher,53037.85,6929.18,488,3,28,Hyderabad,Telangana,9557823684,kiran.bhat994@example.com,False,1,2015-07-08
CUST05078,Pooja,Iyer,48,Male,Married,Bachelor's,Businessman,145025.06,20542.08,603,3,17,Lucknow,Uttar Pradesh,9831961371,deepak.kumar337@example.com,False,5,2021-10-07
CUST05079,Aditya,Dubey,29,Female,Married,Master's,Teacher,147450.24,20520.51,858,4,17,Delhi,Delhi,9721264512,divya.reddy83@example.com,False,2,2020-11-05
CUST05080,Rekha,Kumar,48,Male,Single,PhD,Professor,280710.91,52266.55,404,3,23,Bengaluru,Karnataka,9736912304,naveen.reddy717@example.com,False,3,2020-05-06
CUST05081,Divya,Bhat,26,Female,Single,Bachelor's,Accountant,126297.13,22419.91,668,0,5,Pune,Maharashtra,9300882445,sneha.nair269@example.com,False,5,2015-07-10
CUST05082,Naveen,Shah,49,Male,Married,Master's,Accountant,47060.8,9188.05,800,3,27,Hyderabad,Telangana,9824198177,rohan.singh182@example.com,False,2,2017-06-27
CUST05083,Kiran,Shah,37,Other,Married,High School,Accountant,70795.56,9037.52,759,1,13,Bengaluru,Karnataka,9186838822,aditya.mishra121@example.com,False,7,2024-08-02
CUST05084,Sunita,Malhotra,36,Male,Married,PhD,Professor,32482.79,4700.41,546,4,25,Delhi,Delhi,9798791901,deepak.rao645@example.com,True,5,2020-10-06
CUST05085,Ravi,Pillai,43,Male,Single,High School,Engineer,134092.68,24992.19,563,2,6,Mumbai,Maharashtra,9305266334,ananya.rao377@example.com,True,3,2016-10-23
CUST05086,Vikram,Patel,51,Female,Divorced,Bachelor's,Designer,266300.47,58621.61,505,5,10,Chennai,Tamil Nadu,9442253579,rekha.sharma475@example.com,False,7,2022-11-25
CUST05087,Ananya,Mishra,23,Male,Married,Bachelor's,Nurse,23513.07,4919.84,806,2,20,Kolkata,West Bengal,9367841031,rekha.iyer144@example.com,False,5,2018-01-27
CUST05088,Deepak,Malhotra,41,Female,Married,Master's,Analyst,273139.57,56711.09,829,1,4,Pune,Maharashtra,9435502904,rahul.mehta636@example.com,True,6,2024-06-07
CUST05089,Pooja,Bhat,46,Male,Married,Diploma,Accountant,133031.67,20595.55,663,0,30,Kolkata,West Bengal,9859252392,divya.singh761@example.com,True,0,2016-11-27
CUST05090,Rekha,Mehta,56,Female,Married,Bachelor's,Consultant,51743.34,6797.76,639,2,26,Kolkata,West Bengal,9602059410,pooja.shah601@example.com,False,6,2021-08-23
CUST05091,Kavya,Dubey,62,Male,Single,High School,Nurse,115152.98,15405.68,706,1,32,Lucknow,Uttar Pradesh,9873002691,lakshmi.singh96@example.com,False,4,2021-02-17
CUST05092,Ananya,Sharma,57,Male,Married,Bachelor's,Analyst,52754.45,12329.06,752,3,33,Hyderabad,Telangana,9161233758,sunita.pillai263@example.com,False,1,2019-01-15
CUST05093,Lakshmi,Pandey,42,Female,Single,Bachelor's,Lawyer,128572.97,18807.59,877,4,35,Jaipur,Rajasthan,9471708956,swati.nair136@example.com,False,0,2023-05-28
CUST05094,Harish,Sharma,62,Male,Divorced,Master's,Consultant,102540.86,21953.86,449,1,4,Bengaluru,Karnataka,9107340687,divya.pandey389@example.com,False,2,2016-09-30
CUST05095,Vikram,Pandey,32,Male,Divorced,PhD,Accountant,120283.43,22948.57,492,1,25,Mumbai,Maharashtra,9975202434,aditya.iyer736@example.com,False,3,2020-07-25
CUST05096,Suresh,Bhat,62,Female,Married,Master's,Professor,56876.44,9210.42,446,3,34,Mumbai,Maharashtra,9603888718,kavya.verma57@example.com,False,6,2015-09-01
CUST05097,Rohan,Mishra,33,Female,Single,Master's,Doctor,62069.35,8429.13,705,0,19,Jaipur,Rajasthan,9803774838,suresh.nair492@example.com,False,5,2018-04-11
CUST05098,Nisha,Pillai,31,Male,Single,Bachelor's,Designer,133398.06,26965.54,482,5,13,Chennai,Tamil Nadu,9103539606,harish.bhat66@example.com,True,3,2021-11-24
CUST05099,Priya,Dubey,36,Male,Married,Bachelor's,,,9740.86,,5,,Jaipur,Rajasthan,9632166023,harish.mishra225@example.com,False,4,2020-01-01
CUST05100,Aditya,Iyer,28,Female,Divorced,Bachelor's,Manager,107948.62,15556.88,535,3,11,Lucknow,Uttar Pradesh,9614844252,suresh.kumar208@example.com,False,6,2022-01-12
CUST05101,Vikram,Pandey,60,Female,Married,PhD,Engineer,129545.85,19343.71,478,3,12,Pune,Maharashtra,9502606213,aditya.mehta809@example.com,True,5,2022-06-17
CUST05102,Amit,Reddy,60,Other,Married,Master's,Teacher,86386.48,19063.05,731,2,26,Pune,Maharashtra,9106581984,sunita.dubey594@example.com,False,0,2017-08-05
CUST05103,Deepak,Bhat,65,Male,Married,Bachelor's,Professor,197414.47,33477.65,700,5,26,Chennai,Tamil Nadu,9876545398,sneha.rao88@example.com,True,1,2018-02-11
CUST05104,Deepak,Malhotra,22,Female,Married,Bachelor's,Lawyer,88315.39,17314.99,824,1,15,Hyderabad,Telangana,9699781243,amit.pillai277@example.com,True,6,2018-06-07
CUST05105,Kavya,Pillai,50,Male,Married,Master's,Designer,86738.64,13654.1,839,1,3,Lucknow,Uttar Pradesh,9692253024,divya.reddy240@example.com,False,5,2018-06-06
CUST05106,Swati,Mehta,50,Male,Single,Master's,Designer,67573.89,10094.1,622,3,12,Hyderabad,Telangana,9931426861,sachin.mishra926@example.com,False,3,2024-04-07
CUST05107,Divya,Iyer,32,Male,Married,PhD,Doctor,184239.02,43233.68,560,3,17,Ahmedabad,Gujarat,9419473627,meera.shah548@example.com,False,1,2019-05-16
CUST05108,Deepak,Patel,30,Male,Single,Master's,Businessman,64580.97,9819.59,698,1,11,Kolkata,West Bengal,9708105497,sunita.malhotra133@example.com,False,6,2024-11-09
CUST05109,Kavya,Tiwari,64,Female,Married,Bachelor's,Manager,209545.07,34968.12,636,1,18,Lucknow,Uttar Pradesh,9403388574,rekha.verma452@example.com,True,2,2017-05-08
CUST05110,Ananya,Joshi,31,Male,Married,High School,,,14802.02,,1,,Bengaluru,Karnataka,9807190562,arjun.malhotra413@example.com,True,3,2024-01-15
CUST05111,Deepak,Bhat,35,Female,Married,Bachelor's,Businessman,493489.51,68797.69,418,0,6,Chennai,Tamil Nadu,9720481765,arjun.pillai805@example.com,False,5,2022-05-22
CUST05112,Ravi,Tiwari,36,Female,Married,High School,Businessman,66418.05,11751.48,857,3,20,Delhi,Delhi,9754361499,suresh.patel289@example.com,True,3,2018-04-21
CUST05113,Naveen,Pillai,37,Male,Single,Bachelor's,Nurse,212164.32,26839.87,712,3,38,Kolkata,West Bengal,9757082719,meera.iyer680@example.com,False,0,2019-04-18
CUST05114,Sneha,Singh,46,Female,Married,Bachelor's,Nurse,134073.73,21121.85,879,2,0,Jaipur,Rajasthan,9950799338,suresh.kumar407@example.com,False,4,2017-12-04
CUST05115,Divya,Shah,22,Female,Divorced,Bachelor's,Designer,72529.41,9234.03,683,2,13,Mumbai,Maharashtra,9528958527,harish.reddy119@example.com,False,2,2020-05-23
CUST05116,Suresh,Mishra,32,Female,Married,Bachelor's,Designer,135159.09,19653.63,779,4,2,Jaipur,Rajasthan,9312407358,deepak.verma965@example.com,False,5,2017-11-20
CUST05117,Ananya,Nair,46,Male,Single,Bachelor's,Lawyer,131264.86,23314.41,604,1,31,Mumbai,Maharashtra,9939921799,rekha.bhat785@example.com,True,6,2021-05-20
CUST05118,Kavya,Pillai,43,Male,Single,Master's,Consultant,80889.3,16390.56,495,1,8,Jaipur,Rajasthan,9472054879,harish.reddy136@example.com,False,4,2019-11-11
CUST05119,Deepak,Mishra,38,Male,Single,Bachelor's,Engineer,127639.93,21775.48,632,4,10,Chennai,Tamil Nadu,9589699949,rekha.mehta217@example.com,True,6,2024-07-19
CUST05120,Rekha,Tiwari,52,Male,Single,PhD,Lawyer,198404.86,25619.82,319,3,22,Pune,Maharashtra,9505750698,sunita.joshi751@example.com,True,5,2018-10-17
CUST05121,Priya,Rao,69,Male,Single,High School,Engineer,134163.23,29676.17,732,1,29,Mumbai,Maharashtra,9641776595,sachin.shah616@example.com,False,6,2021-05-14
CUST05122,Aditya,Joshi,58,Female,Single,Bachelor's,Consultant,76763.83,13141.64,725,2,4,Jaipur,Rajasthan,9546836163,priya.verma361@example.com,False,0,2016-05-11
CUST05123,Rekha,Mehta,67,Male,Divorced,Master's,Doctor,74213.29,13775.03,528,0,29,Chennai,Tamil Nadu,9856289388,rekha.joshi331@example.com,False,1,2017-10-18
CUST05124,Rahul,Malhotra,23,Male,Married,Bachelor's,Lawyer,93671.95,12541.27,823,5,25,Jaipur,Rajasthan,9545177029,deepak.tiwari271@example.com,True,0,2016-02-08
CUST05125,Swati,Pandey,58,Male,Married,Diploma,Manager,192427.98,26665.99,516,3,3,Lucknow,Uttar Pradesh,9234481609,arjun.rao376@example.com,False,5,2015-12-07
CUST05126,Swati,Pandey,23,Male,Single,Bachelor's,Analyst,62801.02,10115.24,890,0,26,Chennai,Tamil Nadu,9925382070,nisha.rao758@example.com,False,0,2015-03-01
CUST05127,Meera,Singh,50,Male,Widowed,Bachelor's,Consultant,124901.25,22066.3,674,0,28,Ahmedabad,Gujarat,9175905730,ananya.gupta947@example.com,False,0,2015-10-16
CUST05128,Ravi,Mehta,21,Male,Married,High School,Designer,38658.4,5738.46,335,4,37,Kolkata,West Bengal,9355207100,rahul.tiwari974@example.com,True,5,2023-09-21
CUST05129,Lakshmi,Pillai,50,Female,Widowed,Bachelor's,Nurse,141035.5,18052.94,327,0,6,Lucknow,Uttar Pradesh,9687158590,suresh.tiwari653@example.com,False,3,2019-03-06
CUST05130,Kiran,Malhotra,65,Female,Married,Master's,Doctor,154981.73,35185.96,671,1,15,Ahmedabad,Gujarat,9112331653,arjun.gupta943@example.com,True,2,2016-06-04
CUST05131,Priya,Pandey,52,Male,Single,Bachelor's,Lawyer,333224.89,43872.46,385,4,7,Hyderabad,Telangana,9971735162,rahul.joshi151@example.com,False,1,2024-05-23
CUST05132,Meera,Sharma,48,Female,Divorced,Bachelor's,Nurse,171987.29,33221.92,487,2,24,Pune,Maharashtra,9449347298,naveen.singh918@example.com,False,7,2016-11-08
CUST05133,Arjun,Iyer,41,Female,Married,Bachelor's,Consultant,77596.64,19317.7,604,0,23,Ahmedabad,Gujarat,9721482834,pooja.joshi344@example.com,False,4,2023-01-25
CUST05134,Harish,Pillai,66,Male,Married,Master's,Designer,39310.72,5644.84,721,1,20,Ahmedabad,Gujarat,9484832266,priya.kumar742@example.com,False,5,2015-10-31
CUST05135,Sunita,Rao,33,Male,Married,Bachelor's,Analyst,134392.23,18786.39,379,1,15,Lucknow,Uttar Pradesh,9178339470,pooja.bhat585@example.com,False,1,2024-09-08
CUST05136,Sneha,Sharma,47,Male,Married,High School,Consultant,81118.52,15542.82,485,2,10,Bengaluru,Karnataka,9755935380,harish.bhat797@example.com,True,6,2022-01-04
CUST05137,Harish,Bhat,56,Male,Married,High School,Nurse,120627.36,16956.84,304,4,7,Ahmedabad,Gujarat,9938745214,swati.shah115@example.com,True,3,2020-12-15
CUST05138,Sachin,Gupta,27,Male,Married,Bachelor's,Nurse,64080.09,8909.82,857,4,34,Mumbai,Maharashtra,9983910751,suresh.dubey857@example.com,False,3,2016-01-18
CUST05139,Divya,Tiwari,42,Female,Married,Master's,Businessman,88972.47,13277.06,796,4,5,Chennai,Tamil Nadu,9376171531,meera.tiwari213@example.com,False,4,2018-12-09
CUST05140,Naveen,Mehta,30,Female,Married,PhD,Lawyer,35596.72,8568.1,808,2,36,Mumbai,Maharashtra,9693183260,lakshmi.joshi453@example.com,False,7,2024-11-26
CUST05141,Sunita,Sharma,59,Male,Divorced,Diploma,Doctor,52695.03,7900.69,301,2,10,Kolkata,West Bengal,9400082526,arjun.pillai177@example.com,True,3,2023-06-22
CUST05142,Harish,Rao,35,Male,Married,Diploma,Professor,48418.53,6264.02,516,2,27,Hyderabad,Telangana,9894405783,aditya.joshi859@example.com,True,5,2021-07-23
CUST05143,Aditya,Gupta,35,Male,Single,Master's,Accountant,166653.8,25713.18,836,4,10,Hyderabad,Telangana,9485468639,amit.reddy987@example.com,True,6,2018-12-26
CUST05144,Deepak,Singh,24,Female,Married,High School,Nurse,60092.57,10990.48,556,0,5,Pune,Maharashtra,9398397126,ananya.pandey11@example.com,False,6,2021-01-23
CUST05145,Lakshmi,Verma,52,Male,Single,Bachelor's,Accountant,225653.98,36081.97,752,2,39,Kolkata,West Bengal,9903430072,rahul.reddy844@example.com,True,4,2020-12-21
CUST05146,Rekha,Gupta,43,Male,Single,Bachelor's,Analyst,60447.69,7581.94,723,2,29,Pune,Maharashtra,9283947982,sneha.bhat424@example.com,False,3,2015-10-23
CUST05147,Rahul,Mehta,26,Male,Single,PhD,,,58938.57,,4,,Jaipur,Rajasthan,9274894656,rekha.malhotra814@example.com,True,0,2016-11-02
CUST05148,Nisha,Kumar,44,Female,Single,High School,Engineer,30659.55,4162.19,798,2,12,Jaipur,Rajasthan,9498129834,kiran.singh480@example.com,False,6,2017-03-11
CUST05149,Kiran,Mishra,40,Male,Single,Bachelor's,Professor,127335.56,27960.42,880,0,34,Bengaluru,Karnataka,9725668275,naveen.bhat452@example.com,False,3,2019-10-10
CUST05150,Rekha,Verma,57,Female,Single,Master's,Nurse,101028.59,23906.87,496,4,5,Chennai,Tamil Nadu,9457352981,lakshmi.mishra654@example.com,False,4,2023-12-12
CUST05151,Sachin,Mehta,40,Male,Married,Bachelor's,Businessman,47721.39,8582.07,803,2,32,Hyderabad,Telangana,9461471892,suresh.mishra882@example.com,False,7,2023-03-02
CUST05152,Rahul,Mehta,32,Male,Single,Bachelor's,Consultant,70929.45,15585.16,571,2,10,Chennai,Tamil Nadu,9208256395,divya.shah684@example.com,False,4,2021-04-16
CUST05153,Pooja,Pillai,53,Male,Single,Bachelor's,Lawyer,84392.27,15856.92,317,3,0,Mumbai,Maharashtra,9310608533,rekha.nair223@example.com,False,4,2020-11-27
CUST05154,Kiran,Pandey,48,Female,Married,Bachelor's,Accountant,114678.03,16712.74,406,3,26,Kolkata,West Bengal,9977388476,divya.tiwari62@example.com,True,2,2019-08-14
CUST05155,Harish,Bhat,28,Male,Divorced,Bachelor's,Nurse,56283.12,9734.28,828,1,29,Pune,Maharashtra,9985265503,swati.reddy967@example.com,True,1,2019-04-23
CUST05156,Ravi,Verma,21,Female,Single,Bachelor's,Manager,127413.4,24109.15,424,1,25,Mumbai,Maharashtra,9302860170,kavya.tiwari636@example.com,True,1,2015-05-16
CUST05157,Naveen,Sharma,57,Male,Divorced,Bachelor's,Engineer,106067.86,14018.98,782,2,27,Jaipur,Rajasthan,9860189923,rahul.mehta986@example.com,False,0,2020-09-12
CUST05158,Naveen,Pandey,42,Male,Married,High School,Doctor,157552.0,39020.09,893,3,31,Delhi,Delhi,9137118172,aditya.malhotra693@example.com,False,6,2022-05-15
CUST05159,Deepak,Gupta,26,Female,Single,Bachelor's,Consultant,58840.33,8109.07,303,1,9,Ahmedabad,Gujarat,9897249025,priya.kumar472@example.com,False,4,2021-03-13
CUST05160,Meera,Iyer,41,Male,Married,Master's,Engineer,77218.95,11907.18,650,4,11,Pune,Maharashtra,9451549691,kavya.kumar576@example.com,False,5,2016-12-09
CUST05161,Sneha,Pandey,52,Male,Divorced,Bachelor's,Businessman,234514.11,56025.81,650,3,35,Pune,Maharashtra,9757488292,arjun.rao28@example.com,True,7,2017-08-09
CUST05162,Sneha,Iyer,55,Male,Married,Bachelor's,Analyst,57318.4,13856.35,527,0,21,Hyderabad,Telangana,9172285257,naveen.iyer247@example.com,False,6,2016-08-29
CUST05163,Rohan,Reddy,35,Male,Single,Bachelor's,Manager,42809.44,9132.48,315,0,15,Lucknow,Uttar Pradesh,9476903525,priya.nair874@example.com,False,5,2017-08-29
CUST05164,Arjun,Tiwari,25,Male,Single,Master's,Doctor,67604.3,8547.09,724,0,17,Chennai,Tamil Nadu,9415836079,nisha.dubey627@example.com,True,5,2019-03-02
CUST05165,Sachin,Singh,66,Male,Single,Bachelor's,Engineer,34010.69,7831.45,763,0,6,Delhi,Delhi,9203366356,rahul.shah627@example.com,True,5,2016-02-19
CUST05166,Amit,Nair,68,Male,Single,Bachelor's,Doctor,269341.69,38723.98,545,3,35,Hyderabad,Telangana,9724740614,pooja.joshi743@example.com,True,2,2015-10-20
CUST05167,Sachin,Sharma,26,Male,Single,PhD,Consultant,83311.51,14860.16,476,4,1,Ahmedabad,Gujarat,9543960599,rekha.shah219@example.com,False,2,2017-10-06
CUST05168,Sneha,Pandey,45,Female,Married,Bachelor's,Accountant,83795.68,16940.12,842,0,8,Hyderabad,Telangana,9323519883,naveen.mehta262@example.com,True,5,2022-05-13
CUST05169,Rekha,Pandey,66,Male,Married,Master's,Analyst,154124.53,24464.14,808,4,29,Hyderabad,Telangana,9808076008,sunita.gupta410@example.com,False,2,2021-07-26
CUST05170,Ananya,Malhotra,60,Female,Married,PhD,Designer,63873.88,11671.26,861,1,27,Hyderabad,Telangana,9839555267,rahul.tiwari573@example.com,False,4,2018-09-08
CUST05171,Pooja,Pandey,49,Male,Single,Master's,Engineer,86720.17,16547.35,863,1,28,Chennai,Tamil Nadu,9480520431,kiran.dubey405@example.com,False,2,2022-12-19
CUST05172,Meera,Joshi,27,Female,Single,Bachelor's,,,12679.38,,2,,Hyderabad,Telangana,9217825833,naveen.singh165@example.com,False,2,2016-11-07
CUST05173,Swati,Verma,60,Female,Married,Master's,Engineer,34440.26,5906.13,337,3,27,Hyderabad,Telangana,9902792566,lakshmi.patel53@example.com,True,1,2016-12-08
CUST05174,Suresh,Rao,33,Female,Widowed,Bachelor's,Doctor,101768.38,21752.72,790,0,24,Hyderabad,Telangana,9855913529,aditya.mishra732@example.com,True,7,2018-08-14
CUST05175,Rohan,Dubey,58,Female,Married,Diploma,Consultant,182669.99,24659.17,743,4,28,Hyderabad,Telangana,9206839680,amit.singh491@example.com,True,7,2023-01-28
CUST05176,Kavya,Pillai,38,Male,Married,Master's,,,16259.83,,4,,Lucknow,Uttar Pradesh,9127820312,priya.shah352@example.com,True,3,2017-12-19
CUST05177,Lakshmi,Pandey,22,Male,Single,Master's,Engineer,171420.49,40319.76,855,5,9,Pune,Maharashtra,9740648423,arjun.reddy992@example.com,True,3,2021-06-14
CUST05178,Vikram,Pandey,28,Female,Single,Master's,Manager,51150.36,8776.4,410,3,4,Delhi,Delhi,9541008334,arjun.joshi970@example.com,True,3,2022-08-26
CUST05179,Arjun,Nair,31,Male,Married,High School,Consultant,62791.59,9633.03,786,1,32,Mumbai,Maharashtra,9634599102,meera.rao971@example.com,True,4,2023-12-04
CUST05180,Sneha,Bhat,53,Male,Married,Master's,Analyst,45407.01,6097.81,388,3,4,Mumbai,Maharashtra,9431380837,pooja.bhat218@example.com,False,0,2018-03-18
CUST05181,Suresh,Bhat,58,Male,Single,High School,Designer,122999.37,30044.41,618,4,3,Mumbai,Maharashtra,9467890673,nisha.rao577@example.com,False,6,2019-01-21
CUST05182,Naveen,Dubey,68,Male,Single,High School,Lawyer,81587.78,14006.24,417,3,36,Ahmedabad,Gujarat,9215163805,ravi.reddy119@example.com,False,7,2020-01-16
CUST05183,Harish,Iyer,47,Female,Married,Master's,Analyst,79774.95,11691.44,733,5,3,Lucknow,Uttar Pradesh,9822117559,arjun.joshi837@example.com,False,7,2015-03-20
CUST05184,Priya,Singh,40,Male,Single,Bachelor's,,,30822.73,,1,,Bengaluru,Karnataka,9347382078,aditya.bhat614@example.com,False,0,2017-05-06
CUST05185,Deepak,Pandey,32,Male,Widowed,Master's,Consultant,74325.56,15213.86,371,1,31,Jaipur,Rajasthan,9966173516,rahul.iyer90@example.com,False,6,2015-11-24
CUST05186,Harish,Reddy,63,Female,Single,Bachelor's,Professor,188679.11,31664.5,698,5,13,Bengaluru,Karnataka,9560515068,aditya.reddy780@example.com,False,1,2020-04-07
CUST05187,Lakshmi,Shah,51,Male,Widowed,Master's,Manager,113708.63,15084.76,703,0,26,Ahmedabad,Gujarat,9346293189,rahul.verma676@example.com,False,0,2019-07-06
CUST05188,Sachin,Nair,47,Male,Married,Bachelor's,Nurse,79245.93,14168.55,550,0,25,Pune,Maharashtra,9531539835,nisha.shah802@example.com,False,0,2021-02-13
CUST05189,Kavya,Sharma,52,Female,Married,Master's,Analyst,38911.22,6552.98,494,5,7,Lucknow,Uttar Pradesh,9912081485,rahul.malhotra656@example.com,False,3,2022-05-23
CUST05190,Sachin,Kumar,30,Male,Married,Master's,Teacher,146967.18,22461.63,871,0,29,Pune,Maharashtra,9481695584,aditya.tiwari597@example.com,True,3,2016-02-25
CUST05191,Arjun,Mishra,23,Female,Married,Diploma,Professor,116980.36,22311.13,884,1,12,Ahmedabad,Gujarat,9888271051,nisha.bhat975@example.com,False,4,2015-08-18
CUST05192,Suresh,Reddy,65,Male,Married,High School,Accountant,120407.98,16122.45,521,4,31,Lucknow,Uttar Pradesh,9750049985,harish.rao195@example.com,False,0,2024-03-06
